Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,File_ID,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance,Current_charge,Voltage_charge,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
3.716110654,-0.994151973,8.220237723,1,3.167,1293.922,1,1.07797739,0.58340629,0.888816935,0.0196565,0.01519526,2.415391867,3.222442366,Discharging,2025-01-05 03:00:00,31.24217308,35,4072,UID_0099,Battery_Test_0099.csv,90.22718943,0.005008978,0.044969414
3.71383577,-0.996111971,8.025831808,1,3.165,1307,1,3.06211802,3.654897591,0.865131698,0.040010787,0.042857119,0.639952842,3.948164965,Charging,2025-01-05 04:00:00,23.36840815,7,1943,UID_0100,Battery_Test_0100.csv,117.9973468,0.00790187,0.091580846
3.71158011,-0.99601634,7.851163506,1,3.162,1320.11,1,0.892480405,0.107260654,0.82940563,0.02453854,0.013956813,1.892665703,3.461127718,Discharging,2025-01-05 05:00:00,21.05090574,39,1489,UID_0101,Battery_Test_0101.csv,107.3211123,0.008872419,0.02347225
3.708890831,-0.994211484,7.625832869,1,3.16,1333.188,1,3.528190108,4.121861689,1.15771949,0.016006594,0.010713269,1.826093825,3.92709495,Charging,2025-01-05 06:00:00,34.61975995,37,3256,UID_0102,Battery_Test_0102.csv,86.94364451,0.001977927,0.028683901
3.70643228,-0.995510265,7.50200027,1,3.158,1346.328,1,2.049867447,3.696856242,0.849901029,0.022667595,0.028436608,2.206241839,4.155023474,Charging,2025-01-05 07:00:00,36.78569244,37,3564,UID_0103,Battery_Test_0103.csv,99.35262032,0.003771185,0.069849582
3.703725928,-0.995912905,7.342150103,1,3.155,1359.453,1,4.394044566,4.004994745,0.9227739,0.032739093,0.01491981,1.688819421,3.244941268,Faulty,2025-01-05 08:00:00,23.87886253,5,1612,UID_0104,Battery_Test_0104.csv,113.6647852,0.006221102,0.070811418
3.701009577,-0.995141881,7.177924045,1,3.152,1372.5,1,2.323117711,2.536829204,0.879361405,0.004619976,0.046091313,1.990321277,3.857595554,Normal,2025-01-05 09:00:00,42.07374157,26,1218,UID_0105,Battery_Test_0105.csv,91.86973408,0.004148747,0.051765622
3.698334332,-0.997487574,7.089226126,1,3.15,1385.578,1,3.812237191,2.334942333,0.811341033,0.013806099,0.04746666,1.064024895,3.843249986,Faulty,2025-01-05 10:00:00,41.14305366,33,1777,UID_0106,Battery_Test_0106.csv,88.95419901,0.001893856,0.013586896
3.69534887,-0.996694403,7.043927478,1,3.147,1398.656,1,3.777667141,1.453619938,1.100444532,0.032112876,0.027540035,1.707680895,3.763227724,Normal,2025-01-05 11:00:00,23.34094256,14,3239,UID_0107,Battery_Test_0107.csv,118.503804,0.005288043,0.098463301
3.69255436,-0.995332467,6.876555853,1,3.144,1411.735,1,3.814304776,0.327286716,0.984952431,0.02343014,0.032731846,2.074752003,3.920862215,Charging,2025-01-05 12:00:00,31.58064157,34,1840,UID_0108,Battery_Test_0108.csv,118.3540448,0.00663077,0.073363893
3.689675003,-0.994648191,6.768934198,1,3.142,1424.875,1,3.653012487,3.986223632,0.905582495,0.042884059,0.006542053,1.097104103,3.816975032,Charging,2025-01-05 13:00:00,23.86392976,8,4500,UID_0109,Battery_Test_0109.csv,114.6674572,0.001234264,0.0709751
3.686627722,-0.995078306,6.67613752,1,3.139,1437.953,1,2.951788864,3.18301625,0.834229227,0.036487994,0.038200734,2.229643169,3.506751162,Discharging,2025-01-05 14:00:00,29.77652932,46,3883,UID_0110,Battery_Test_0110.csv,114.0264925,0.004934052,0.074932555
3.683536323,-0.995411291,6.470160274,1,3.136,1451.063,1,1.794109803,4.710284972,1.182019916,0.02894344,0.01465963,1.498169976,3.202130376,Faulty,2025-01-05 15:00:00,37.36187465,43,4442,UID_0111,Battery_Test_0111.csv,90.45104573,0.005182841,0.047013176
3.680597147,-0.995696831,6.395082383,1,3.133,1464.203,1,1.026036858,3.52794311,1.115989179,0.013294581,0.0041932,0.916532083,3.055242995,Discharging,2025-01-05 16:00:00,25.92984088,38,4179,UID_0112,Battery_Test_0112.csv,114.214019,0.009915385,0.040795812
3.67770478,-0.994647808,6.322070013,1,3.13,1477.297,1,4.725418702,3.606888656,0.845635675,0.026714106,0.028821733,1.058297055,3.829467395,Charging,2025-01-05 17:00:00,38.18123188,36,2893,UID_0113,Battery_Test_0113.csv,81.78573297,0.007502474,0.082679614
3.67472827,-0.994971376,6.412802535,1,3.127,1490.406,1,0.204497908,3.372281863,1.010994109,0.002174093,0.046086356,1.755129099,3.989857948,Normal,2025-01-05 18:00:00,26.64186411,20,2930,UID_0114,Battery_Test_0114.csv,85.52944252,0.006445025,0.034544849
3.671971776,-0.994667612,6.567600043,1,3.124,1503.531,1,1.848722677,2.09801223,1.002380878,0.024751903,0.018757305,2.441017689,3.498871984,Discharging,2025-01-05 19:00:00,42.97088898,5,2730,UID_0115,Battery_Test_0115.csv,119.796585,0.003752324,0.023820255
3.669325575,-0.99412998,6.626682441,1,3.122,1516.61,1,0.880427494,0.222307938,0.814555167,0.01861458,0.007995423,1.685891844,3.460562404,Normal,2025-01-05 20:00:00,29.99733856,17,1973,UID_0116,Battery_Test_0116.csv,110.7678176,0.007969481,0.035873455
3.666880385,-0.994575184,6.70811056,1,3.12,1529.656,1,0.147464104,4.189497736,0.841848315,0.017820537,0.043015623,0.933665631,3.645377285,Discharging,2025-01-05 21:00:00,36.18424162,8,4267,UID_0117,Battery_Test_0117.csv,113.4296255,0.004749898,0.093597418
3.664589877,-0.994930118,6.760369111,1,3.117,1542.797,1,2.413142604,0.152641081,0.838277903,0.043144339,0.029247849,2.267722366,4.159223744,Faulty,2025-01-05 22:00:00,34.22707446,19,3169,UID_0118,Battery_Test_0118.csv,92.01084126,0.009257525,0.056901742
3.662594042,-0.996203474,6.798377113,1,3.115,1555.875,1,2.236076672,3.98252476,0.850576357,0.004608273,0.040368926,0.564310987,3.955721481,Charging,2025-01-05 23:00:00,20.97154601,20,2807,UID_0119,Battery_Test_0119.csv,99.99729567,0.008421726,0.097839164
3.660434714,-0.994856323,6.824123529,1,3.113,1568.938,1,4.059471061,3.884992719,0.851214764,0.037899507,0.026138767,0.847431708,3.821083138,Faulty,2025-01-06 00:00:00,29.03689763,45,2976,UID_0120,Battery_Test_0120.csv,114.2234468,0.006901242,0.044225831
3.65856436,-0.993809706,6.853671376,1,3.11,1582.016,1,2.508861598,3.868967608,1.004923347,0.048457591,0.004425445,0.630871217,4.105026929,Faulty,2025-01-06 01:00:00,33.29070935,33,1484,UID_0121,Battery_Test_0121.csv,109.6856439,0.005473678,0.068222638
3.656421313,-0.996352932,6.894541376,1,3.108,1595.156,1,1.86178625,0.549912228,1.042952997,0.036327466,0.020579124,1.437313944,4.151148279,Charging,2025-01-06 02:00:00,27.2412477,28,1952,UID_0122,Battery_Test_0122.csv,100.8808149,0.007703534,0.038520514
3.654683098,-0.996118778,6.898831855,1,3.106,1608.203,1,2.879455124,1.944004768,0.830489616,0.049367781,0.008791635,1.408977274,4.164697277,Faulty,2025-01-06 03:00:00,25.75930777,43,3753,UID_0123,Battery_Test_0123.csv,108.6563304,0.006861259,0.076482639
3.652842068,-0.99600907,6.928060525,1,3.105,1621.313,1,3.830767758,3.202895467,1.059162761,0.03050434,0.019730022,1.99597408,3.758815216,Discharging,2025-01-06 04:00:00,38.61956405,28,2970,UID_0124,Battery_Test_0124.csv,111.9981462,0.003602912,0.029866223
3.650823768,-0.995223462,6.933217504,1,3.103,1634.453,1,3.408752503,4.812605512,0.898418082,0.024400323,0.043384163,2.396404992,3.207089403,Faulty,2025-01-06 05:00:00,33.9639887,33,3867,UID_0125,Battery_Test_0125.csv,94.20266469,0.007768865,0.098546149
3.649270669,-0.997401194,6.950447695,1,3.101,1647.531,1,4.652446363,4.031074848,1.194181058,0.009219377,0.033263693,1.030060676,3.318068693,Charging,2025-01-06 06:00:00,38.44409826,41,4621,UID_0126,Battery_Test_0126.csv,115.1870189,0.009204162,0.030146592
3.647363334,-0.996495048,6.987606517,1,3.1,1660.61,1,3.822604259,0.90578662,0.828630525,0.0144956,0.00696116,0.684183823,3.609328908,Charging,2025-01-06 07:00:00,37.94762358,28,3822,UID_0127,Battery_Test_0127.csv,113.8124372,0.005678938,0.056265236
3.645829034,-0.996827124,7.007298182,1,3.098,1673.75,1,1.766414425,3.055776648,1.068719097,0.038040478,0.029799653,0.768738947,3.998724502,Faulty,2025-01-06 08:00:00,21.35498582,49,3133,UID_0128,Battery_Test_0128.csv,114.6571311,0.006306352,0.046849693
3.6439,-0.994933093,7.02664866,1,3.096,1686.813,1,1.582809321,1.608026614,0.934438588,0.011159664,0.040182162,1.794342192,3.933198916,Normal,2025-01-06 09:00:00,43.01571073,27,2302,UID_0129,Battery_Test_0129.csv,119.4049231,0.007539018,0.093561563
3.6424409,-0.994971225,7.044673371,1,3.094,1699.875,1,2.074342501,1.30441768,1.048713361,0.018819641,0.043969262,1.030658507,4.114020593,Faulty,2025-01-06 10:00:00,37.81444559,1,3257,UID_0130,Battery_Test_0130.csv,109.3057523,0.005186823,0.051576079
3.640786936,-0.994329936,7.096530368,1,3.092,1713,1,1.720402887,4.131866992,0.991211146,0.037903418,0.023322713,1.61418269,3.774991293,Normal,2025-01-06 11:00:00,32.62342049,11,4247,UID_0131,Battery_Test_0131.csv,100.4165647,0.006941546,0.028840252
3.63926289,-0.993974929,7.091983188,1,3.09,1726.11,1,1.747205686,0.533875792,1.097764629,0.004864453,0.0483301,2.004816298,4.191167451,Faulty,2025-01-06 12:00:00,27.22010371,19,2773,UID_0132,Battery_Test_0132.csv,117.2057878,0.004588076,0.079806752
3.637602989,-0.995817976,7.105520332,1,3.089,1739.188,1,1.593104076,4.530101667,0.822431984,0.023973633,0.002388402,1.58325693,4.131404927,Discharging,2025-01-06 13:00:00,34.80925693,40,1907,UID_0133,Battery_Test_0133.csv,90.12286335,0.005158553,0.074578058
3.636199151,-0.996114961,7.152313213,1,3.088,1752.297,1,0.783728428,1.521308507,1.165260425,0.034616846,0.007441254,0.921506525,4.031718281,Normal,2025-01-06 14:00:00,20.843832,30,1030,UID_0134,Battery_Test_0134.csv,80.62013358,0.008937971,0.090099531
3.634581904,-0.995045071,7.169210123,1,3.086,1765.438,1,3.566083906,3.943202394,1.179994637,0.015125484,0.025392484,2.416717304,3.261882805,Normal,2025-01-06 15:00:00,43.75836763,4,3818,UID_0135,Battery_Test_0135.csv,105.5020417,0.002813348,0.094003015
3.633074472,-0.99613399,7.191955335,1,3.084,1778.531,1,4.582389568,1.491203877,1.089109999,0.022770975,0.040400944,0.786579271,3.29115126,Discharging,2025-01-06 16:00:00,25.06634461,33,2764,UID_0136,Battery_Test_0136.csv,104.3327794,0.003957295,0.082473846
3.631587443,-0.996205714,7.213497618,1,3.082,1791.61,1,1.806273426,3.701832707,0.995266856,0.002489181,0.03621263,1.371158746,3.983153866,Normal,2025-01-06 17:00:00,28.43025674,14,4734,UID_0137,Battery_Test_0137.csv,117.0321672,0.006559016,0.032796748
3.630157403,-0.996097124,7.249852754,1,3.081,1804.766,1,0.565289455,1.407451749,1.105845334,0.017009181,0.02855913,1.63790368,4.07838841,Discharging,2025-01-06 18:00:00,34.52153545,5,3254,UID_0138,Battery_Test_0138.csv,83.04513946,0.008141754,0.046153818
3.62894646,-0.994888952,7.268872978,1,3.08,1817.828,1,1.877472794,3.841122547,0.829171999,0.018510435,0.016787902,1.581537085,3.164807769,Charging,2025-01-06 19:00:00,34.33738879,22,3233,UID_0139,Battery_Test_0139.csv,88.06628562,0.005821978,0.065495061
3.62744526,-0.995132545,7.319358565,1,3.078,1830.922,1,0.10608098,1.793202113,0.951803311,0.006808467,0.019005725,1.623036518,3.233398763,Discharging,2025-01-06 20:00:00,30.84152836,24,3441,UID_0140,Battery_Test_0140.csv,91.12370558,0.00517587,0.034809757
3.625995844,-0.995015585,7.339813877,1,3.078,1844.078,1,0.516686373,2.551717559,0.841582885,0.034166494,0.010454191,1.046094498,3.147844875,Discharging,2025-01-06 21:00:00,34.53477732,32,3843,UID_0141,Battery_Test_0141.csv,86.37255837,0.003139115,0.012009714
3.624796434,-0.995087665,7.386537779,1,3.076,1857.141,1,3.694500644,3.405514571,0.845089117,0.046850656,0.023753533,2.060027494,3.21757659,Charging,2025-01-06 22:00:00,40.05997521,47,2090,UID_0142,Battery_Test_0142.csv,84.43314575,0.002647616,0.079934605
3.623276524,-0.994022547,7.401948985,1,3.075,1870.203,1,0.448188885,4.320057658,0.854088328,0.046938592,0.025536806,1.349582778,3.033937838,Faulty,2025-01-06 23:00:00,38.98639725,44,4158,UID_0143,Battery_Test_0143.csv,116.4229313,0.001473365,0.057001699
3.621871006,-0.995220493,7.417450891,1,3.074,1883.391,1,2.663258688,0.111850773,0.983170569,0.036062938,0.026885058,1.715135869,3.313512385,Normal,2025-01-07 00:00:00,24.05225739,4,1615,UID_0144,Battery_Test_0144.csv,103.4615,0.00326513,0.055928838
3.620455027,-0.99722021,7.434432891,1,3.072,1896.453,1,4.807413287,4.028823067,0.990541171,0.009041754,0.034717228,1.333108574,3.646623727,Charging,2025-01-07 01:00:00,20.59911222,16,4923,UID_0145,Battery_Test_0145.csv,92.98716864,0.005624866,0.025000258
3.619334392,-0.995511529,7.457925471,0.9998,3.071,1909.563,1,0.744698836,4.846508635,0.955863044,0.005644611,0.00702524,2.305999408,3.481296271,Faulty,2025-01-07 02:00:00,38.49608571,28,3999,UID_0146,Battery_Test_0146.csv,85.91776182,0.008566551,0.085937634
3.617924651,-0.995379088,7.475872382,1,3.07,1922.625,1,3.014053479,3.225769873,0.936283703,0.014843726,0.045727909,0.779986688,3.948919526,Charging,2025-01-07 03:00:00,31.14683541,39,2765,UID_0147,Battery_Test_0147.csv,89.40254516,0.009511286,0.043368648
3.616557328,-0.99610764,7.519545637,1,3.069,1935.719,1,2.921405817,2.256648206,0.9214563,0.001675035,0.023348117,1.391965337,4.121606676,Faulty,2025-01-07 04:00:00,30.32701605,4,2518,UID_0148,Battery_Test_0148.csv,97.36130106,0.009375135,0.089667871
3.61510803,-0.995609866,7.531754041,1,3.068,1948.797,1,4.972701898,0.26846496,1.166650943,0.023594033,0.035885677,0.702232567,3.921936433,Charging,2025-01-07 05:00:00,26.01241751,15,1605,UID_0149,Battery_Test_0149.csv,113.4635586,0.004403922,0.038858358
3.614014442,-0.995168627,7.5571206,1,3.066,1961.922,1,1.576436321,2.063960148,0.849476841,0.002506236,0.032184829,0.508879098,3.163716545,Charging,2025-01-07 06:00:00,22.22725296,34,2485,UID_0150,Battery_Test_0150.csv,80.36938817,0.006108188,0.056790028
3.612673145,-0.99626969,7.564529257,1,3.065,1975.031,1,1.637363043,3.953641933,1.192425879,0.011648499,0.030775023,2.282925211,3.540755327,Discharging,2025-01-07 07:00:00,38.96151498,36,1710,UID_0151,Battery_Test_0151.csv,116.0471317,0.00714839,0.029158236
3.611472208,-0.995031063,7.591484727,1,3.064,1988.125,1,0.468846452,1.01974642,0.875490389,0.003207592,0.034632269,1.100399301,3.452280247,Faulty,2025-01-07 08:00:00,36.8893121,35,2584,UID_0152,Battery_Test_0152.csv,117.9782971,0.007671081,0.070024182
3.610250884,-0.993717579,7.626175267,1,3.063,2001.219,1,0.143919873,2.331296798,1.010661587,0.002534602,0.032671529,2.425488244,3.018104484,Discharging,2025-01-07 09:00:00,39.03911609,45,1709,UID_0153,Battery_Test_0153.csv,81.4494289,0.006749433,0.079181226
3.608846264,-0.995398568,7.657414462,1,3.062,2014.344,1,1.587285423,1.962625853,0.974737233,0.006320078,0.033400026,0.994110957,3.908896128,Charging,2025-01-07 10:00:00,28.50394105,1,3287,UID_0154,Battery_Test_0154.csv,83.43879361,0.005913694,0.025554947
3.607704541,-0.995117486,7.693010557,1,3.06,2027.485,1,2.399929519,2.182682451,0.847257293,0.014466751,0.043492811,2.397316491,3.465342018,Charging,2025-01-07 11:00:00,34.91790317,33,2997,UID_0155,Battery_Test_0155.csv,119.3772171,0.001939762,0.046440602
3.606397899,-0.995722518,7.700599589,1,3.06,2040.594,1,2.681659287,4.025449216,1.112947531,0.041505515,0.023820804,1.881948193,3.205760896,Charging,2025-01-07 12:00:00,32.89219802,37,4970,UID_0156,Battery_Test_0156.csv,97.79126407,0.005866273,0.091034024
3.605120792,-0.996270488,7.72684611,1,3.058,2053.656,1,0.832607212,4.292384869,1.004617875,0.018667041,0.032383464,1.169856517,3.882456154,Charging,2025-01-07 13:00:00,44.49568364,27,3141,UID_0157,Battery_Test_0157.csv,111.2783669,0.009141758,0.055200406
3.603948708,-0.997029546,7.744277051,1,3.057,2066.766,1,4.890541344,0.98653058,1.173847254,0.026527394,0.026309133,2.105609412,3.933879464,Charging,2025-01-07 14:00:00,23.10472009,32,4844,UID_0158,Battery_Test_0158.csv,114.1353117,0.009204355,0.045891784
3.602794254,-0.99483484,7.783965272,1,3.056,2079.922,1,0.643289299,0.612217703,1.14342898,0.037096816,0.045362533,0.815943584,3.514126128,Discharging,2025-01-07 15:00:00,33.88761612,44,3248,UID_0159,Battery_Test_0159.csv,108.7167107,0.003375578,0.015321314
3.601557912,-0.995235785,7.780760771,1,3.054,2092.969,1,2.094206431,4.559137506,1.097733632,0.033841312,0.018293179,0.727125739,3.568928168,Normal,2025-01-07 16:00:00,21.16764571,7,3554,UID_0160,Battery_Test_0160.csv,109.9310883,0.007502834,0.051746635
3.600347149,-0.995452592,7.832797994,1,3.053,2106.047,1,2.613134883,2.269422385,0.83967763,0.02628911,0.029732549,1.839532702,3.612633337,Faulty,2025-01-07 17:00:00,24.3202275,37,2979,UID_0161,Battery_Test_0161.csv,93.38007087,0.006335223,0.035561085
3.599079472,-0.995774338,7.828663595,1,3.052,2119.219,1,1.520409818,3.026927702,1.006134513,0.018516513,0.008021144,1.272893905,3.981438587,Faulty,2025-01-07 18:00:00,38.05424169,34,3147,UID_0162,Battery_Test_0162.csv,94.4080746,0.00924324,0.034538829
3.597894443,-0.995175639,7.857382154,1,3.051,2132.313,1,1.227249216,3.225916429,1.076740778,0.018540674,0.003109989,1.322208216,3.830137925,Faulty,2025-01-07 19:00:00,41.58392898,39,4958,UID_0163,Battery_Test_0163.csv,110.8293944,0.003544002,0.076859163
3.596657793,-0.99511921,7.867194704,1,3.05,2145.438,1,1.972542405,2.160793609,1.030700939,0.045047641,0.030850379,2.48672322,3.996713723,Normal,2025-01-07 20:00:00,20.2805147,10,4459,UID_0164,Battery_Test_0164.csv,80.290263,0.004827936,0.096017976
3.595464034,-0.994980431,7.904033325,1,3.048,2158.531,1,1.19804017,0.976224752,1.029611119,0.046134668,0.043017051,2.415892148,3.478020093,Charging,2025-01-07 21:00:00,41.41871374,15,1752,UID_0165,Battery_Test_0165.csv,95.81254743,0.003398814,0.034287754
3.594305011,-0.995419968,7.929210332,1,3.048,2171.594,1,0.378364105,0.354862192,1.173744496,0.035881107,0.008583808,1.68931916,3.157809188,Discharging,2025-01-07 22:00:00,33.5659676,15,1856,UID_0166,Battery_Test_0166.csv,109.0848986,0.004912848,0.028382667
3.59307682,-0.996045326,7.945056685,1,3.046,2184.703,1,4.828136223,4.711815473,1.087031052,0.028920538,0.045836758,2.406583583,3.137292575,Normal,2025-01-07 23:00:00,27.31495271,34,1039,UID_0167,Battery_Test_0167.csv,96.02869225,0.001714346,0.085400078
3.592028841,-0.994854845,7.981958438,1,3.046,2197.766,1,3.956173422,0.894870675,1.007795161,0.033212133,0.027231115,2.345645806,4.115309364,Charging,2025-01-08 00:00:00,25.94053584,16,1757,UID_0168,Battery_Test_0168.csv,117.2640538,0.007329732,0.046089912
3.590760547,-0.99521017,7.988535945,1,3.044,2210.875,1,2.899014073,4.769212049,0.988415705,0.015106684,0.003368769,1.633067848,3.576334671,Charging,2025-01-08 01:00:00,34.04168479,10,2141,UID_0169,Battery_Test_0169.csv,90.45630031,0.008079732,0.055338774
3.589696952,-0.994522,8.004632647,1,3.043,2223.969,1,3.510793459,4.533311251,1.1584394,0.04675129,0.044373568,1.983220951,3.52780343,Discharging,2025-01-08 02:00:00,39.0150432,34,3065,UID_0170,Battery_Test_0170.csv,83.21093107,0.003756589,0.076160538
3.588587504,-0.995487613,8.028937993,1,3.042,2237.047,1,4.80928945,1.802938636,0.87328826,0.012096593,0.034020356,0.797788815,3.958751126,Charging,2025-01-08 03:00:00,23.00996052,2,1908,UID_0171,Battery_Test_0171.csv,84.52001281,0.008674547,0.013974677
3.587371045,-0.994427088,8.057898202,1,3.041,2250.094,1,3.625749665,4.045218243,1.160361194,0.038508098,0.002189349,2.061922162,3.750553251,Faulty,2025-01-08 04:00:00,33.41464487,9,3699,UID_0172,Battery_Test_0172.csv,80.68403397,0.00631301,0.021616992
3.58621011,-0.994461497,8.078839961,1,3.04,2263.25,1,0.514449863,3.986941536,0.822191121,0.026410142,0.018292415,2.323356739,3.381508487,Normal,2025-01-08 05:00:00,41.56104535,19,1941,UID_0173,Battery_Test_0173.csv,119.4271238,0.002743093,0.078198411
3.585018792,-0.99475548,8.089568293,1,3.038,2276.391,1,1.225555873,2.353221643,1.011814187,0.048503211,0.047325531,2.387539222,3.365786593,Discharging,2025-01-08 06:00:00,38.09472256,13,3507,UID_0174,Battery_Test_0174.csv,97.33201078,0.004268423,0.02729137
3.58401716,-0.994142567,8.116380509,1,3.038,2289.547,1,1.019233818,1.282007667,1.113698893,0.042999275,0.022292371,1.538786026,3.356379379,Discharging,2025-01-08 07:00:00,33.58878948,33,2667,UID_0175,Battery_Test_0175.csv,92.79878796,0.002454809,0.099446683
3.582869298,-0.99477816,8.150374377,1,3.036,2302.735,1,0.748575006,3.202931089,0.881176178,0.023380502,0.015612979,1.158437921,3.079490115,Discharging,2025-01-08 08:00:00,20.01267998,13,1433,UID_0176,Battery_Test_0176.csv,80.81922241,0.007819262,0.092912194
3.581717607,-0.994129475,8.172067197,1,3.035,2315.781,1,4.847678624,2.146494367,0.954981309,0.003674929,0.046059069,2.014052436,3.351735441,Charging,2025-01-08 09:00:00,31.9139412,37,4094,UID_0177,Battery_Test_0177.csv,83.1671187,0.006507061,0.080916837
3.580567887,-0.994265379,8.201583678,1,3.034,2328.86,1,2.814847795,2.7061744,0.893784536,0.043027063,0.016708693,2.382953112,3.302126459,Normal,2025-01-08 10:00:00,32.44017435,23,2224,UID_0178,Battery_Test_0178.csv,114.8813904,0.002172987,0.017683681
3.579407215,-0.995008041,8.197026272,1,3.033,2341.891,1,1.979418028,4.821464934,1.102943267,0.042928175,0.010178956,1.175994543,3.742963639,Discharging,2025-01-08 11:00:00,29.84359296,31,2550,UID_0179,Battery_Test_0179.csv,82.74283822,0.00651581,0.03204146
3.578299103,-0.993324898,8.219764788,1,3.032,2355,1,3.334298347,3.780526049,1.011651476,0.034228243,0.026818404,0.758125579,3.298726848,Charging,2025-01-08 12:00:00,31.51863533,41,1636,UID_0180,Battery_Test_0180.csv,97.21227766,0.00325933,0.030684591
3.57729069,-0.995128661,8.233502826,1,3.031,2368.094,1,1.928091648,4.936835228,1.139110067,0.003401806,0.040272564,2.280151424,3.963727888,Faulty,2025-01-08 13:00:00,33.58959779,31,2229,UID_0181,Battery_Test_0181.csv,86.5431575,0.00956256,0.055972033
3.576158694,-0.994376406,8.268671945,1,3.03,2381.172,1,4.88501934,4.939055854,0.816960953,0.038588244,0.036594247,0.980846924,3.369921148,Charging,2025-01-08 14:00:00,32.88408876,29,3015,UID_0182,Battery_Test_0182.csv,94.7804908,0.006447066,0.035983348
3.575049347,-0.996562056,8.301435304,1,3.028,2394.219,1,3.56946107,1.305685836,0.904751106,0.02500627,0.0075357,0.683877138,4.105518004,Discharging,2025-01-08 15:00:00,34.98027731,22,1153,UID_0183,Battery_Test_0183.csv,84.3839486,0.001764016,0.096650544
3.573987957,-0.993757124,8.328915485,1,3.028,2407.328,1,4.441093522,1.400004899,1.198487067,0.00522242,0.011222959,1.777206675,3.533134653,Discharging,2025-01-08 16:00:00,37.93138659,41,1945,UID_0184,Battery_Test_0184.csv,111.3076975,0.004637648,0.063632059
3.572947884,-0.995662721,8.344129332,1,3.027,2420.438,1,1.016774112,4.416231142,1.086699418,0.030872868,0.026657032,0.522292219,3.275819599,Discharging,2025-01-08 17:00:00,21.39451797,28,2943,UID_0185,Battery_Test_0185.csv,93.56184432,0.004052154,0.066970647
3.57182998,-0.994608337,8.375873203,1,3.026,2433.531,1,1.065309327,2.870470038,0.98759974,0.046617105,0.015870007,1.740182717,3.548834188,Charging,2025-01-08 18:00:00,35.81313542,26,1922,UID_0186,Battery_Test_0186.csv,81.95546955,0.003871176,0.087298191
3.570917013,-0.995249078,8.391727371,1,3.024,2446.656,1,1.724350555,2.119960551,0.890130029,0.009767539,0.032926829,2.152483964,3.597950364,Faulty,2025-01-08 19:00:00,22.82608858,34,1923,UID_0187,Battery_Test_0187.csv,98.14440172,0.00792319,0.069948337
3.569612282,-0.995187933,8.417643187,1,3.024,2459.797,1,4.808370339,2.833789618,0.81916998,0.012843585,0.044372066,1.920526078,3.707889954,Charging,2025-01-08 20:00:00,39.76239471,26,3738,UID_0188,Battery_Test_0188.csv,87.19341197,0.005903224,0.096842159
3.568617069,-0.995323329,8.443452126,1,3.022,2472.875,1,0.989276059,2.74725968,1.131062409,0.005750911,0.013860677,1.516366112,3.199177601,Discharging,2025-01-08 21:00:00,22.18295463,24,4942,UID_0189,Battery_Test_0189.csv,98.83061597,0.009930049,0.033635519
3.567543845,-0.994778138,8.476325306,1,3.022,2485.938,1,2.87996747,2.82875161,0.945372523,0.038037371,0.042450552,2.245711409,3.901958395,Faulty,2025-01-08 22:00:00,27.39816649,31,4280,UID_0190,Battery_Test_0190.csv,98.37617177,0.007673728,0.093436532
3.566512651,-0.994416107,8.49279663,1,3.02,2499.11,1,4.259714602,0.586218548,1.000857624,0.027828934,0.012066541,1.533268923,3.710149129,Charging,2025-01-08 23:00:00,29.4557269,7,3810,UID_0191,Battery_Test_0191.csv,102.1232082,0.002583716,0.07366118
3.565596383,-0.994223511,8.512783316,1,3.02,2512.235,1,1.175049378,1.963083225,0.941375933,0.035871414,0.031408151,1.297562916,3.063139312,Normal,2025-01-09 00:00:00,39.1924027,41,4956,UID_0192,Battery_Test_0192.csv,84.18333644,0.005943331,0.060395
3.564504287,-0.995585824,8.521589174,1,3.018,2525.328,1,0.156173191,4.52571897,1.132161675,0.034847652,0.007410039,2.353340064,3.272280947,Discharging,2025-01-09 01:00:00,41.80505233,9,1272,UID_0193,Battery_Test_0193.csv,80.51783102,0.00805978,0.040393015
3.5634754,-0.994689324,8.386474798,1,3.018,2538.453,1,2.171154922,4.109242913,1.105929165,0.007008781,0.038905853,1.193551224,3.40383627,Faulty,2025-01-09 02:00:00,29.44132639,38,3166,UID_0194,Battery_Test_0194.csv,110.3807267,0.0058418,0.052727731
3.562278656,-0.994678936,8.1097851,1,3.016,2551.563,1,3.222218186,2.103322154,0.841182354,0.010953727,0.021044879,1.065705346,3.396019624,Faulty,2025-01-09 03:00:00,27.44020599,5,2732,UID_0195,Battery_Test_0195.csv,96.22275343,0.002901264,0.092865688
3.560792472,-0.994335457,7.926866331,1,3.015,2564.672,1,2.333564296,1.007901429,0.890579746,0.002084515,0.037570639,1.534602942,3.85557356,Normal,2025-01-09 04:00:00,31.11272114,30,3085,UID_0196,Battery_Test_0196.csv,94.70719487,0.002359167,0.060249169
3.559283687,-0.99558194,7.723031379,1,3.013,2577.719,1,0.61475937,4.30211204,1.175821116,0.030878097,0.030609552,0.558785059,3.557551437,Discharging,2025-01-09 05:00:00,37.60199742,17,3275,UID_0197,Battery_Test_0197.csv,106.5811816,0.003023072,0.03949522
